compound_id,category,diffdock_confidence,confidence_rank,qed,qed_rank,consensus_score,mw,logp,lipinski_violations,pose_integrity_ok,smiles,local_pose_file,safe_id
BDB_50373697,approved_drug_baseline,-1.28,691,0.3628643483841513,855,0.838395,241.251,-1.7002000000000006,1,True,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,,BDB_50373697
